temperature,rainfall,humidity,label
16.53,129.62,70.41,wild broccoli
9.54,101.46,78.39,wild broccoli
12.55,103.87,80.24,wild broccoli
11.23,126.57,77.26,wild broccoli
10.26,131.85,77.73,wild broccoli
13.6,140.49,71.46,wild broccoli
16.77,152.39,75.48,wild broccoli
16.11,131.61,72.02,wild broccoli
15.09,129.75,79.66,wild broccoli
16.76,131.96,76.38,wild broccoli
16.76,150.67,74.21,wild broccoli
14.33,137.76,74.21,wild broccoli
15.83,125.14,70.68,wild broccoli
15.89,89.21,42.26,winter tea
13.9,110.58,41.7,winter tea
17.84,103.16,48.71,winter tea
16.89,123.23,47.81,winter tea
18.5,114.65,52.23,winter tea
14.47,134.93,41.78,winter tea
18.84,84.06,48.86,winter tea
17.47,142.2,39.34,winter tea
16.78,136.45,46.01,winter tea
18.66,135.5,48.59,winter tea
20.17,126.43,53.35,winter tea
16.74,70.76,45.67,winter tea
17.01,145.24,59.17,winter tea
15.45,95.79,48.91,winter tea
21.5,71.49,60.32,winter tea
13.5,229.74,36.96,turnip
10.54,206.08,40.04,turnip
13.15,240.05,36.53,turnip
9.79,212.2,39.93,turnip
14.7,205.23,41.21,turnip
11.02,209.2,40.36,turnip
14.65,243.55,40.4,turnip
15.59,226.0,48.69,turnip
14.39,244.26,41.58,turnip
9.96,242.93,38.17,turnip
13.24,234.15,38.22,turnip
13.03,240.2,38.48,turnip
12.33,246.49,42.26,turnip
13.41,226.77,37.69,turnip
10.41,242.73,41.92,turnip
17.73,174.74,73.69,winter rosemary
14.84,210.1,77.75,winter rosemary
18.77,236.4,69.57,winter rosemary
13.28,252.05,76.87,winter rosemary
13.62,191.49,74.0,winter rosemary
15.8,208.55,66.21,winter rosemary
15.52,184.79,85.88,winter rosemary
15.34,250.48,72.85,winter rosemary
18.13,224.66,81.46,winter rosemary
14.06,159.61,71.93,winter rosemary
15.56,203.64,64.43,winter rosemary
12.1,155.67,81.91,winter rosemary
14.85,229.7,63.42,winter rosemary
17.62,185.97,67.09,winter rosemary
16.45,227.61,80.43,winter rosemary
17.97,251.44,69.26,sweet radish
20.04,224.88,82.27,sweet radish
20.51,201.21,88.18,sweet radish
17.84,210.89,91.77,sweet radish
19.87,310.14,89.64,sweet radish
22.4,256.49,69.4,sweet radish
17.02,285.69,87.66,sweet radish
22.34,308.52,91.82,sweet radish
18.69,235.49,77.82,sweet radish
17.08,254.34,90.18,sweet radish
19.9,205.64,79.04,sweet radish
20.73,295.72,74.17,sweet radish
19.51,229.19,78.85,sweet radish
18.15,251.14,86.45,sweet radish
17.71,286.57,85.28,sweet radish
20.22,196.6,53.89,northern lemon
21.33,224.37,48.02,northern lemon
25.44,204.53,44.97,northern lemon
21.79,196.97,54.93,northern lemon
18.36,222.74,49.67,northern lemon
16.58,230.12,52.78,northern lemon
20.36,227.29,53.01,northern lemon
20.79,225.12,54.91,northern lemon
16.89,212.59,48.54,northern lemon
20.36,201.54,53.83,northern lemon
21.78,193.13,42.27,northern lemon
24.59,223.16,50.95,northern lemon
25.53,206.62,44.74,northern lemon
16.1,203.99,45.31,northern lemon
15.55,191.75,42.3,northern lemon
33.06,62.11,64.33,lentil
30.36,74.16,66.24,lentil
29.11,80.59,65.34,lentil
29.76,49.49,71.06,lentil
28.22,47.05,70.57,lentil
33.12,69.16,63.39,lentil
27.91,56.58,68.14,lentil
33.59,49.21,65.85,lentil
25.42,70.41,63.85,lentil
29.15,65.85,64.2,lentil
28.24,79.31,73.42,lentil
25.06,79.03,72.17,lentil
33.98,80.14,65.77,lentil
33.87,70.34,67.22,lentil
32.93,56.13,65.23,lentil
25.62,267.21,57.18,blue asparagus
25.92,263.1,58.58,blue asparagus
26.86,190.57,47.8,blue asparagus
21.16,228.17,52.81,blue asparagus
20.37,222.44,62.67,blue asparagus
21.17,180.43,59.6,blue asparagus
25.63,145.35,62.09,blue asparagus
19.25,240.92,65.01,blue asparagus
19.66,176.95,48.58,blue asparagus
19.9,262.35,57.06,blue asparagus
26.7,244.53,52.35,blue asparagus
20.21,189.25,60.95,blue asparagus
24.62,171.27,64.32,blue asparagus
26.97,216.55,52.59,blue asparagus
21.05,202.33,63.49,blue asparagus
8.58,48.8,71.93,red coconut
8.55,73.52,69.93,red coconut
11.38,63.82,68.31,red coconut
7.55,66.99,63.3,red coconut
11.4,67.46,54.98,red coconut
7.55,37.56,65.04,red coconut
5.79,34.64,77.97,red coconut
8.65,75.7,52.05,red coconut
9.46,58.32,72.26,red coconut
7.23,45.0,58.24,red coconut
11.53,45.39,54.43,red coconut
8.3,38.96,61.11,red coconut
7.09,57.86,68.5,red coconut
7.32,71.32,56.68,red coconut
10.29,79.01,73.05,red coconut
27.1,223.21,96.11,white cashew
34.31,187.36,73.6,white cashew
25.08,263.85,85.83,white cashew
34.15,180.92,82.84,white cashew
28.08,209.04,81.34,white cashew
28.16,243.59,88.88,white cashew
35.32,237.8,77.51,white cashew
31.43,184.44,70.91,white cashew
31.05,184.15,89.96,white cashew
35.61,186.87,87.82,white cashew
25.08,216.94,81.36,white cashew
32.1,263.68,78.7,white cashew
32.41,215.08,81.6,white cashew
31.07,220.44,86.51,white cashew
27.23,250.66,83.28,white cashew
18.79,33.86,65.72,southern vanilla
18.88,36.12,69.33,southern vanilla
12.65,50.36,72.16,southern vanilla
16.34,81.53,81.97,southern vanilla
20.32,85.99,76.59,southern vanilla
20.3,29.01,74.64,southern vanilla
22.12,72.1,75.45,southern vanilla
18.86,82.77,83.75,southern vanilla
11.36,70.97,64.8,southern vanilla
21.96,30.08,65.97,southern vanilla
10.22,63.48,61.88,southern vanilla
22.36,28.58,62.61,southern vanilla
19.73,74.08,77.91,southern vanilla
13.61,30.17,81.74,southern vanilla
19.29,85.29,75.32,southern vanilla
13.74,81.55,75.31,organic coffee
13.89,86.06,68.71,organic coffee
13.43,79.42,78.55,organic coffee
13.7,86.29,63.52,organic coffee
17.87,53.29,70.28,organic coffee
16.67,66.42,64.38,organic coffee
13.52,76.47,79.89,organic coffee
13.71,47.48,72.64,organic coffee
17.52,77.25,76.62,organic coffee
17.03,59.89,62.84,organic coffee
17.4,67.34,66.46,organic coffee
11.39,35.75,61.08,organic coffee
14.78,60.82,79.85,organic coffee
12.69,71.42,76.37,organic coffee
17.68,73.85,66.26,organic coffee
21.21,89.88,80.35,wild banana
21.25,120.97,84.2,wild banana
22.33,97.3,78.74,wild banana
18.47,96.16,83.14,wild banana
19.8,121.11,68.97,wild banana
18.89,115.22,72.61,wild banana
18.49,106.81,76.75,wild banana
24.67,63.36,89.91,wild banana
17.71,122.43,85.62,wild banana
19.95,88.37,71.99,wild banana
21.65,113.9,71.42,wild banana
19.3,110.6,77.53,wild banana
20.44,102.41,70.86,wild banana
18.92,95.83,69.07,wild banana
17.94,106.15,69.75,wild banana
26.08,215.17,84.67,sweet almond
27.76,198.66,84.72,sweet almond
27.53,221.32,78.8,sweet almond
22.2,217.46,81.97,sweet almond
22.18,216.4,82.02,sweet almond
27.06,196.25,72.67,sweet almond
22.54,207.83,78.26,sweet almond
23.73,218.15,76.04,sweet almond
23.16,218.23,77.55,sweet almond
26.67,208.44,76.69,sweet almond
23.62,212.02,70.56,sweet almond
28.81,213.08,74.38,sweet almond
25.3,207.34,68.77,sweet almond
24.41,219.39,70.09,sweet almond
26.88,203.91,69.47,sweet almond
26.28,114.48,66.62,blue tobacco
25.11,59.15,57.55,blue tobacco
29.74,65.74,69.64,blue tobacco
24.45,106.62,60.56,blue tobacco
29.8,58.39,75.86,blue tobacco
22.94,32.33,66.03,blue tobacco
22.87,59.82,69.83,blue tobacco
29.43,40.32,63.75,blue tobacco
25.83,72.14,58.48,blue tobacco
28.08,42.52,53.19,blue tobacco
28.6,54.27,58.33,blue tobacco
27.05,54.13,68.87,blue tobacco
28.15,63.06,67.65,blue tobacco
23.23,30.7,53.14,blue tobacco
23.96,116.68,75.01,blue tobacco
15.57,224.2,70.48,golden pineapple
13.92,199.98,71.92,golden pineapple
17.4,252.36,81.43,golden pineapple
16.02,229.19,81.65,golden pineapple
16.18,274.41,79.3,golden pineapple
13.88,213.66,80.25,golden pineapple
13.18,252.61,81.92,golden pineapple
14.77,242.5,77.57,golden pineapple
13.6,260.39,74.75,golden pineapple
16.38,257.4,80.52,golden pineapple
18.41,274.07,74.85,golden pineapple
18.91,212.17,77.79,golden pineapple
16.64,292.08,78.19,golden pineapple
16.03,280.45,70.76,golden pineapple
15.92,200.37,78.72,golden pineapple
23.23,104.1,53.55,winter basil
21.3,93.77,47.5,winter basil
22.74,100.77,48.02,winter basil
31.22,130.46,54.86,winter basil
21.54,54.11,50.24,winter basil
21.06,93.78,63.0,winter basil
24.36,123.48,65.72,winter basil
21.58,116.23,64.91,winter basil
27.94,64.78,54.33,winter basil
28.01,124.27,55.16,winter basil
22.76,53.91,48.0,winter basil
33.95,105.39,54.45,winter basil
30.45,73.41,52.4,winter basil
32.49,88.08,59.68,winter basil
21.32,89.89,57.12,winter basil
14.75,137.12,83.6,winter radish
16.35,188.86,71.34,winter radish
17.44,182.99,76.47,winter radish
15.74,185.39,73.01,winter radish
18.33,192.56,68.77,winter radish
17.71,161.87,72.11,winter radish
24.62,178.3,79.04,winter radish
13.79,131.46,77.84,winter radish
15.28,94.53,69.0,winter radish
14.07,98.38,81.53,winter radish
22.47,121.37,78.92,winter radish
18.77,161.95,74.22,winter radish
21.93,112.17,75.08,winter radish
17.02,84.19,78.06,winter radish
20.61,178.52,73.17,winter radish
12.22,258.09,51.52,northern clove
9.5,236.55,55.36,northern clove
9.58,203.88,55.58,northern clove
10.75,241.02,50.78,northern clove
5.19,226.98,63.34,northern clove
9.13,238.01,67.1,northern clove
8.26,246.84,49.47,northern clove
6.08,217.06,57.41,northern clove
9.2,211.27,52.95,northern clove
8.39,243.59,54.53,northern clove
12.15,286.48,45.51,northern clove
7.98,222.91,57.87,northern clove
7.5,242.66,67.15,northern clove
11.66,250.59,54.26,northern clove
10.02,199.36,53.97,northern clove
19.85,140.45,47.31,cardamom
23.29,141.18,51.64,cardamom
22.13,135.77,51.16,cardamom
19.07,113.27,47.74,cardamom
26.33,146.63,44.72,cardamom
29.29,71.08,38.37,cardamom
24.71,73.52,47.0,cardamom
28.56,128.99,58.55,cardamom
20.72,140.49,59.78,cardamom
28.03,56.79,53.63,cardamom
24.57,149.04,54.16,cardamom
19.62,134.62,41.96,cardamom
29.91,86.2,56.35,cardamom
28.75,46.55,48.19,cardamom
26.47,89.89,59.69,cardamom
19.39,153.23,79.71,organic turmeric
16.95,179.4,85.06,organic turmeric
10.47,240.9,85.89,organic turmeric
11.6,174.7,77.93,organic turmeric
17.4,177.5,84.43,organic turmeric
20.8,150.03,73.08,organic turmeric
14.99,192.54,83.15,organic turmeric
21.94,145.47,76.66,organic turmeric
20.28,163.03,82.93,organic turmeric
15.69,215.4,73.52,organic turmeric
20.6,192.86,73.01,organic turmeric
10.62,169.77,68.33,organic turmeric
12.52,239.26,85.32,organic turmeric
19.77,160.3,71.34,organic turmeric
9.39,235.44,72.2,organic turmeric
20.28,116.86,67.43,blue coffee
20.68,138.26,55.75,blue coffee
15.3,115.02,63.2,blue coffee
18.62,126.85,58.76,blue coffee
20.35,142.39,61.94,blue coffee
18.66,121.79,65.57,blue coffee
16.64,118.44,61.82,blue coffee
15.19,154.66,53.56,blue coffee
18.91,143.5,62.25,blue coffee
17.5,93.03,58.66,blue coffee
18.27,99.52,51.55,blue coffee
17.47,121.45,53.95,blue coffee
17.63,117.01,57.45,blue coffee
13.97,142.78,58.2,blue coffee
20.68,139.45,64.17,blue coffee
19.33,178.95,43.77,barley
16.71,201.37,44.58,barley
16.81,260.53,43.99,barley
16.32,277.53,50.17,barley
15.58,174.98,48.1,barley
19.6,190.58,47.18,barley
15.13,251.21,42.04,barley
15.36,246.52,45.05,barley
16.46,196.37,42.65,barley
18.17,199.82,42.82,barley
15.62,220.81,36.25,barley
15.36,205.0,45.84,barley
18.3,166.6,39.35,barley
19.87,218.64,38.7,barley
19.86,163.33,35.99,barley
20.33,121.49,83.83,black corn
22.66,145.75,71.47,black corn
20.33,86.99,68.62,black corn
24.16,150.08,65.86,black corn
16.84,147.71,73.91,black corn
18.06,111.3,73.59,black corn
24.49,139.12,68.32,black corn
21.21,111.58,70.23,black corn
22.82,121.38,76.68,black corn
17.34,117.13,65.39,black corn
19.34,93.88,82.06,black corn
21.54,90.51,74.15,black corn
26.68,142.44,66.38,black corn
24.7,130.9,63.39,black corn
26.02,81.16,76.27,black corn
6.99,164.71,48.69,nutmeg
14.97,172.29,56.37,nutmeg
8.98,82.97,56.42,nutmeg
12.77,123.6,53.61,nutmeg
12.98,131.37,54.26,nutmeg
9.6,64.37,54.48,nutmeg
15.31,101.02,51.46,nutmeg
14.63,150.01,53.79,nutmeg
11.34,92.69,51.16,nutmeg
15.65,152.32,52.05,nutmeg
15.53,63.54,42.07,nutmeg
6.5,94.77,49.69,nutmeg
15.5,148.13,44.9,nutmeg
5.03,161.44,55.31,nutmeg
9.6,126.38,44.56,nutmeg
21.17,232.05,67.94,sweet papaya
22.63,175.21,67.81,sweet papaya
21.87,130.88,71.57,sweet papaya
20.38,133.03,58.23,sweet papaya
18.82,142.16,69.69,sweet papaya
18.67,197.23,64.11,sweet papaya
18.96,119.49,70.78,sweet papaya
21.27,143.2,69.53,sweet papaya
21.53,158.21,61.32,sweet papaya
20.87,241.14,69.21,sweet papaya
21.46,207.65,69.14,sweet papaya
21.83,168.1,67.64,sweet papaya
20.25,234.36,67.65,sweet papaya
19.66,195.94,57.94,sweet papaya
22.48,127.69,58.42,sweet papaya
32.06,233.57,40.99,wild jute
27.34,236.85,45.25,wild jute
24.83,227.58,44.11,wild jute
33.77,216.06,48.87,wild jute
30.61,225.79,50.65,wild jute
20.08,206.61,41.91,wild jute
26.21,206.95,47.64,wild jute
26.87,217.33,48.47,wild jute
26.08,207.19,42.12,wild jute
30.0,208.38,43.31,wild jute
26.74,210.36,40.98,wild jute
21.76,225.09,49.8,wild jute
30.84,188.45,47.73,wild jute
33.09,228.08,49.21,wild jute
25.68,228.74,49.87,wild jute
18.01,118.46,74.48,mountain sage
14.78,179.46,70.0,mountain sage
16.17,190.02,88.31,mountain sage
14.21,224.47,87.67,mountain sage
15.11,123.46,72.45,mountain sage
15.59,131.0,83.29,mountain sage
18.08,169.86,77.3,mountain sage
13.71,169.91,88.48,mountain sage
17.09,167.95,79.48,mountain sage
18.29,227.3,74.56,mountain sage
15.77,187.83,88.2,mountain sage
14.58,216.02,81.42,mountain sage
17.27,169.02,82.39,mountain sage
16.03,146.44,74.77,mountain sage
15.42,178.07,78.62,mountain sage
19.97,90.68,38.57,northern blueberry
19.51,71.32,49.71,northern blueberry
16.56,90.06,50.19,northern blueberry
18.51,103.73,40.39,northern blueberry
19.95,127.53,48.43,northern blueberry
15.62,63.78,45.84,northern blueberry
14.62,90.59,47.17,northern blueberry
14.22,98.75,50.31,northern blueberry
14.35,125.74,39.55,northern blueberry
18.64,122.42,48.64,northern blueberry
15.6,88.23,39.87,northern blueberry
17.36,65.26,48.58,northern blueberry
12.85,132.47,41.35,northern blueberry
19.87,57.81,38.01,northern blueberry
18.64,55.71,35.91,northern blueberry
23.35,127.84,58.92,clover
22.59,117.88,63.77,clover
22.08,191.4,54.17,clover
24.56,163.59,69.34,clover
23.39,86.69,68.58,clover
20.44,216.68,55.89,clover
23.21,80.99,64.23,clover
22.56,172.69,64.53,clover
23.14,204.2,67.99,clover
20.48,204.78,60.68,clover
20.58,143.11,61.4,clover
23.66,96.99,53.04,clover
22.81,154.9,53.54,clover
24.46,123.66,55.76,clover
20.07,164.59,61.63,clover
27.13,77.88,60.73,southern pear
29.99,55.14,47.23,southern pear
23.45,80.74,64.16,southern pear
25.43,72.99,55.14,southern pear
27.8,74.77,59.31,southern pear
24.85,86.63,58.81,southern pear
28.9,83.37,65.58,southern pear
26.98,80.57,44.12,southern pear
24.84,75.17,48.81,southern pear
29.44,70.54,61.96,southern pear
25.29,64.4,60.26,southern pear
24.21,74.98,61.61,southern pear
24.85,77.6,51.38,southern pear
23.64,71.77,46.09,southern pear
27.54,65.52,54.51,southern pear
7.2,151.7,86.14,red artichoke
13.47,138.11,74.98,red artichoke
17.72,97.53,87.57,red artichoke
6.17,137.79,80.42,red artichoke
11.55,147.11,84.95,red artichoke
17.77,101.76,73.13,red artichoke
7.74,136.5,79.52,red artichoke
11.79,125.6,76.51,red artichoke
7.99,87.43,71.34,red artichoke
6.23,115.16,72.7,red artichoke
15.26,135.27,67.97,red artichoke
16.81,99.26,86.82,red artichoke
8.25,136.22,78.47,red artichoke
12.63,150.16,84.78,red artichoke
10.33,120.94,77.19,red artichoke
19.19,202.36,56.58,southern timothy
25.76,228.1,61.82,southern timothy
25.64,267.98,64.92,southern timothy
19.2,204.07,54.57,southern timothy
28.41,251.8,64.85,southern timothy
22.01,204.87,63.76,southern timothy
28.43,232.33,56.39,southern timothy
25.98,234.67,60.78,southern timothy
23.88,215.02,57.71,southern timothy
24.37,198.57,52.4,southern timothy
28.71,221.96,58.58,southern timothy
24.83,251.18,52.98,southern timothy
20.5,254.36,54.9,southern timothy
25.12,255.68,56.29,southern timothy
22.64,212.06,60.39,southern timothy
22.44,172.42,58.31,summer corn
21.59,131.81,68.03,summer corn
24.58,179.17,56.29,summer corn
22.71,119.61,57.3,summer corn
25.23,160.97,59.19,summer corn
17.8,102.22,63.84,summer corn
17.62,164.97,62.12,summer corn
19.37,159.47,55.44,summer corn
27.09,154.17,54.13,summer corn
25.15,190.99,59.04,summer corn
19.6,143.66,64.22,summer corn
18.48,100.49,59.74,summer corn
17.17,131.15,58.33,summer corn
27.91,184.91,53.79,summer corn
20.0,111.14,61.46,summer corn
23.05,269.5,78.84,winter strawberry
24.34,260.4,76.3,winter strawberry
17.59,162.8,78.89,winter strawberry
24.75,252.37,68.41,winter strawberry
21.48,155.23,78.4,winter strawberry
22.97,192.21,80.51,winter strawberry
23.81,221.27,80.47,winter strawberry
20.04,274.68,79.42,winter strawberry
21.97,211.0,81.82,winter strawberry
20.34,286.75,79.44,winter strawberry
24.53,158.89,72.87,winter strawberry
20.78,185.66,80.34,winter strawberry
22.42,221.3,83.34,winter strawberry
23.3,188.64,69.88,winter strawberry
23.56,155.74,80.97,winter strawberry
9.78,198.74,63.58,black clover
11.54,187.73,58.35,black clover
7.08,213.23,56.47,black clover
6.58,201.81,61.93,black clover
8.47,210.05,66.56,black clover
8.52,202.59,58.01,black clover
8.54,215.16,57.27,black clover
12.86,182.47,60.78,black clover
7.34,195.62,63.09,black clover
7.97,199.68,57.67,black clover
11.27,185.5,60.56,black clover
12.94,184.99,59.14,black clover
6.6,208.14,67.5,black clover
12.8,207.68,63.16,black clover
12.66,191.65,57.82,black clover
11.6,100.52,69.82,northern cinnamon
18.61,52.94,73.65,northern cinnamon
14.38,52.98,76.43,northern cinnamon
17.05,96.86,74.51,northern cinnamon
18.95,66.79,75.85,northern cinnamon
10.97,128.77,72.62,northern cinnamon
13.23,65.37,70.32,northern cinnamon
8.46,119.13,74.76,northern cinnamon
9.55,70.03,77.78,northern cinnamon
8.97,109.8,72.38,northern cinnamon
16.55,52.4,72.96,northern cinnamon
19.24,126.61,77.35,northern cinnamon
9.95,129.99,73.78,northern cinnamon
18.95,77.71,75.32,northern cinnamon
12.39,69.39,69.5,northern cinnamon
15.93,103.68,77.47,green soybean
16.61,52.83,67.21,green soybean
19.56,85.07,66.33,green soybean
14.33,47.49,70.53,green soybean
14.2,58.78,72.23,green soybean
16.48,62.3,77.58,green soybean
15.93,55.13,73.6,green soybean
24.27,62.17,74.6,green soybean
25.36,64.03,74.91,green soybean
13.76,71.63,75.15,green soybean
13.28,52.31,66.03,green soybean
17.52,78.2,72.57,green soybean
18.28,39.06,73.13,green soybean
22.95,40.17,77.63,green soybean
25.78,76.75,67.94,green soybean
25.23,139.84,66.23,valley citrus
22.66,113.89,57.23,valley citrus
26.46,127.13,68.24,valley citrus
27.13,144.1,59.84,valley citrus
27.2,140.1,66.64,valley citrus
28.87,98.53,61.78,valley citrus
22.56,75.2,58.18,valley citrus
24.38,102.42,60.27,valley citrus
23.77,156.02,65.12,valley citrus
27.22,84.3,67.7,valley citrus
28.56,108.07,55.9,valley citrus
26.06,110.0,68.4,valley citrus
22.35,139.21,67.57,valley citrus
27.03,109.46,61.59,valley citrus
24.97,170.16,56.89,valley citrus
27.08,213.57,36.95,blue gourd
39.31,261.99,38.79,blue gourd
28.92,186.71,38.26,blue gourd
31.46,219.41,32.49,blue gourd
31.28,238.8,33.35,blue gourd
31.42,201.77,36.36,blue gourd
38.62,206.49,39.9,blue gourd
36.15,240.21,34.24,blue gourd
25.42,257.34,35.59,blue gourd
30.55,271.34,33.15,blue gourd
39.67,262.51,36.21,blue gourd
33.32,254.3,37.35,blue gourd
28.17,294.3,40.91,blue gourd
38.56,182.58,43.01,blue gourd
39.28,201.25,39.02,blue gourd
12.83,114.94,56.07,sweet timothy
11.47,188.67,59.41,sweet timothy
8.86,188.65,63.11,sweet timothy
9.89,103.56,57.22,sweet timothy
9.89,185.65,55.1,sweet timothy
10.54,196.82,71.91,sweet timothy
12.89,191.92,65.03,sweet timothy
9.28,54.26,65.02,sweet timothy
9.6,69.37,56.74,sweet timothy
8.34,172.74,58.77,sweet timothy
10.75,107.25,64.03,sweet timothy
9.79,111.36,69.82,sweet timothy
11.34,69.72,69.95,sweet timothy
9.7,164.95,57.53,sweet timothy
11.67,163.85,70.75,sweet timothy
10.39,69.07,37.76,valley rosemary
7.15,158.89,35.47,valley rosemary
12.62,139.24,33.2,valley rosemary
13.37,130.56,37.42,valley rosemary
13.89,75.93,42.52,valley rosemary
7.17,68.74,38.39,valley rosemary
11.58,149.46,43.76,valley rosemary
16.11,109.0,43.3,valley rosemary
15.5,147.98,43.87,valley rosemary
10.09,136.85,41.78,valley rosemary
12.52,108.81,34.28,valley rosemary
13.34,169.08,37.1,valley rosemary
13.08,149.13,38.08,valley rosemary
10.77,167.95,35.49,valley rosemary
9.18,198.97,43.43,valley rosemary
20.26,167.64,65.69,summer pistachio
24.0,147.29,61.18,summer pistachio
24.1,177.22,71.48,summer pistachio
24.11,155.86,53.42,summer pistachio
